	L1S105	L1S140	L1S208	L1S257	L1S281	L1S57	L1S76	L1S8	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S112	L4S137	L4S63	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
L3S360	0.8314471840858459	0.8493368029594421	0.8434125781059265	0.8503125905990601	0.8485075831413269	0.8543632030487061	0.851710319519043	0.814742386341095	0.420312762260437	0.366353303194046	0.4374892711639404	0.4429792761802673	0.6935192346572876	0.3690842092037201	0.6093689203262329	0.7172881364822388	0.8015478849411011	0.3165956139564514	0.6320741176605225	0.5938379168510437	0	0.8040785789489746	0.4178681969642639	0.690412700176239	0.5839467644691467	0.718693733215332	0.7250095009803772	0.7440269589424133	0.6872869729995728	0.7279753088951111	0.7194824814796448	0.7277395725250244	0.7267525196075439	0.7241088151931763
L3S378	0.4511319398880005	0.2869914174079895	0.4841398894786835	0.4473778605461121	0.4164753556251526	0.4867194592952728	0.4985081553459167	0.4090042412281036	0.7952811121940613	0.787078857421875	0.8106058239936829	0.824598491191864	0.6529066562652588	0.7410667538642883	0.6800863146781921	0.7758474946022034	0.4207330644130707	0.7738324403762817	0.6664527058601379	0.6548957228660583	0.8040785789489746	0	0.7919237017631531	0.7554125189781189	0.8615018129348755	0.5982472896575928	0.5899792313575745	0.6415248513221741	0.6327453851699829	0.6186051964759827	0.5795201063156128	0.6254072189331055	0.620368480682373	0.6417264938354492
L4S112	0.8042129278182983	0.8104084730148315	0.8254541754722595	0.8440362215042114	0.8378568291664124	0.8510051369667053	0.8385670781135559	0.8241324424743652	0.3740254044532776	0.3249770700931549	0.3841703534126282	0.4001071155071259	0.6768873333930969	0.3039925396442413	0.5617187023162842	0.6344004273414612	0.8229848146438599	0.4005425572395325	0.5942592620849609	0.5359467267990112	0.4178681969642639	0.7919237017631531	0	0.6222602128982544	0.4628657698631287	0.7097326517105103	0.7286204099655151	0.7322489619255066	0.6795854568481445	0.7217078804969788	0.7243526577949524	0.7122810482978821	0.7117493152618408	0.700789213180542
L4S137	0.7834599018096924	0.7721851468086243	0.8028355240821838	0.8329144716262817	0.8291380405426025	0.841238796710968	0.8234963417053223	0.8129239082336426	0.6318191289901733	0.5608757734298706	0.6719462871551514	0.6674418449401855	0.5139926671981812	0.6379929780960083	0.5228585004806519	0.3137897253036499	0.7976078391075134	0.6026316285133362	0.4955179989337921	0.5039633512496948	0.690412700176239	0.7554125189781189	0.6222602128982544	0	0.7093035578727722	0.5709881186485291	0.6059097647666931	0.5876990556716919	0.5171676874160767	0.5586333870887756	0.5742212533950806	0.5384541749954224	0.5131804347038269	0.5268800258636475
L4S63	0.8566594123840332	0.8657945394515991	0.877421498298645	0.8919310569763184	0.886920690536499	0.896518349647522	0.8863292336463928	0.8792286515235901	0.5241423845291138	0.5129099488258362	0.5334686040878296	0.5079436302185059	0.7597740888595581	0.4725325107574463	0.7108252644538879	0.7207290530204773	0.8780717849731445	0.5723661184310913	0.6926072835922241	0.6987378001213074	0.5839467644691467	0.8615018129348755	0.4628657698631287	0.7093035578727722	0	0.7865167856216431	0.80354243516922	0.7968437075614929	0.7681623101234436	0.7854754328727722	0.7990671992301941	0.7872568964958191	0.7785536646842957	0.7925719022750854
L5S104	0.648445725440979	0.6380724906921387	0.7232891321182251	0.7409539222717285	0.758853018283844	0.734185516834259	0.7100527286529541	0.6963260769844055	0.7063310742378235	0.6729629039764404	0.745400071144104	0.7601975798606873	0.2681176662445068	0.6882030963897705	0.5283344984054565	0.605235755443573	0.6562554240226746	0.6488690972328186	0.4971460402011871	0.523026168346405	0.718693733215332	0.5982472896575928	0.7097326517105103	0.5709881186485291	0.7865167856216431	0	0.1246543303132057	0.206668809056282	0.1957883685827255	0.121870718896389	0.1400673538446426	0.2098944485187531	0.1994935125112534	0.2121268063783646
L5S155	0.643588125705719	0.6370367407798767	0.716836154460907	0.7352182865142822	0.7540757656097412	0.7288749814033508	0.7028275728225708	0.6839363574981689	0.7233960032463074	0.695936918258667	0.7623216509819031	0.7658995389938354	0.3083355128765106	0.7021680474281311	0.5517233610153198	0.6371148228645325	0.6454973220825195	0.6531673669815063	0.5087693333625793	0.5218987464904785	0.7250095009803772	0.5899792313575745	0.7286204099655151	0.6059097647666931	0.80354243516922	0.1246543303132057	0	0.1977029889822006	0.2140102237462997	0.1415012031793594	0.1056369766592979	0.2215021252632141	0.2675639688968658	0.293872058391571
L5S174	0.6924605965614319	0.6879580616950989	0.7396454215049744	0.7756150364875793	0.7761386632919312	0.7731545567512512	0.7517455816268921	0.7283105850219727	0.736071765422821	0.7100847959518433	0.7715931534767151	0.7700574994087219	0.2742398679256439	0.7212165594100952	0.5952242016792297	0.5853258371353149	0.6976096630096436	0.663945198059082	0.5546046495437622	0.5658682584762573	0.7440269589424133	0.6415248513221741	0.7322489619255066	0.5876990556716919	0.7968437075614929	0.206668809056282	0.1977029889822006	0	0.2190301716327667	0.1390369683504105	0.2223918437957764	0.2599831521511078	0.219261422753334	0.2617023289203644
L5S203	0.6793239116668701	0.6790083050727844	0.7329973578453064	0.7580954432487488	0.7593151926994324	0.7543405890464783	0.7327238321304321	0.7178387045860291	0.6885913610458374	0.651642918586731	0.7252151966094971	0.7286207675933838	0.3013544976711273	0.665550708770752	0.4914643466472626	0.5573999285697937	0.6874123215675354	0.6422851085662842	0.5042743682861328	0.4836397767066956	0.6872869729995728	0.6327453851699829	0.6795854568481445	0.5171676874160767	0.7681623101234436	0.1957883685827255	0.2140102237462997	0.2190301716327667	0	0.1542940437793732	0.2579267024993896	0.2742102444171906	0.2056534588336945	0.2737475633621216
L5S222	0.6748400330543518	0.6651126742362976	0.7281374335289001	0.7626817226409912	0.7637815475463867	0.7590388059616089	0.7360150814056396	0.7103648781776428	0.7168592810630798	0.6859787106513977	0.7557750344276428	0.7587631940841675	0.2409735918045044	0.6962798237800598	0.5463607907295227	0.6014135479927063	0.6766354441642761	0.6409914493560791	0.5101134777069092	0.5411091446876526	0.7279753088951111	0.6186051964759827	0.7217078804969788	0.5586333870887756	0.7854754328727722	0.121870718896389	0.1415012031793594	0.1390369683504105	0.1542940437793732	0	0.1813632994890213	0.2313343584537506	0.173526719212532	0.2720265090465546
